bold,events
-0.20341448605092113,0.0
-0.09697810537364232,4.0
0.22632252890696219,0.0
0.55492460511189612,0.0
0.88103317926631064,4.0
1.0611220149660194,0.0
1.1931620110180625,0.0
1.1086519279080755,4.0
0.92349245810911385,0.0
0.51511291992107933,0.0
0.068634309578555167,0.0
-0.27019493824062701,0.0
-0.73824368108749638,0.0
-0.92189830895686942,0.0
-0.77605367370405787,0.0
-0.66959339550383579,0.0
-0.508658209043375,4.0
-0.17651203678548538,0.0
-0.27744626094157349,0.0
-0.41953168396041052,0.0
-0.60050714305922304,0.0
-0.89606012622979414,0.0
-0.95445062340893938,0.0
-0.676049952013697,0.0
-0.053384148466907436,0.0
0.40989468696509873,0.0
1.093288499668523,5.0
1.4485690248153174,0.0
1.4462557646207712,0.0
0.97266037265390526,0.0
0.67131579383953111,0.0
0.13236446410843625,0.0
-0.53016919847267208,0.0
-0.71049510725372855,0.0
-0.84685613355974088,0.0
-0.80973217750108328,5.0
-0.56214113450226166,0.0
-0.082302870225664571,0.0
0.11898967652447606,5.0
0.39021346211781582,0.0
0.51640523024500085,0.0
0.58399997610391763,5.0
0.56436569917292734,0.0
0.41577387232479524,0.0
0.55498978835766088,0.0
0.78215491050970298,0.0
0.59949663280809107,0.0
0.30087875976678879,0.0
0.12500523847296777,0.0
-0.46315985952860506,0.0
-0.8310846628786025,0.0
-0.84215399305649141,2.0
-0.56190669367055379,0.0
-0.28075980003837353,0.0
0.22562262775907355,2.0
0.40040397863983507,0.0
0.46982398251916757,0.0
0.33268334400916366,2.0
0.36576995698094611,0.0
0.37733442533083739,0.0
0.33297047586196249,0.0
0.0066276230915072922,0.0
-0.41505083063009457,0.0
-0.67883590904993463,2.0
-0.87904723228026793,0.0
-1.0350189911316268,0.0
-0.80182222330121544,0.0
-0.27432246397257321,3.0
0.11150879526218262,0.0
0.3200605503682088,0.0
0.5506872055364469,0.0
0.44792268417920239,0.0
0.18575157694813188,0.0
0.094054160148017749,3.0
0.12245485039247231,0.0
0.18636352010130564,0.0
0.34930697695674545,0.0
0.34762084137102245,0.0
0.06777183018646582,0.0
-0.32631151701929056,0.0
-0.53983971078615767,0.0
-0.77082993261975463,0.0
-0.45455181369742309,3.0
-0.27171554302254608,0.0
0.13399742072113985,0.0
0.48480259309552781,3.0
1.0018012154244245,0.0
1.0876982156055464,0.0
1.2139536957892956,0.0
1.1567561122361556,0.0
0.80920401957505428,0.0
0.36388175316221871,0.0
0.14197533015955147,6.0
-0.044819506480297609,0.0
-0.40449244636587717,0.0
-0.64771612262693523,0.0
-0.83433163590066828,0.0
-1.1117029548009909,0.0
-1.2215481921625666,6.0
-0.94424580080375742,0.0
-0.83951179694796019,0.0
-0.36538918585049673,6.0
-0.10971870471723695,0.0
0.13922451539557618,0.0
0.21601414046408393,6.0
0.62880365295648677,0.0
0.36346153116236279,0.0
0.12511182727207257,0.0
-0.24533205212824211,0.0
-0.64483129088832447,0.0
-0.96986425595335191,0.0
-0.77030467987660201,0.0
-0.56405091411915875,0.0
-0.3616124019411513,0.0
-0.078034724409266065,1.0
0.37383740587707287,0.0
0.25936057529635548,0.0
0.22070114166626312,0.0
0.068939893555411691,0.0
0.13090538371664509,0.0
0.07734829509103551,1.0
0.13713498371784685,0.0
0.32250569650342992,0.0
0.69794962618649792,1.0
0.87529225947629286,0.0
0.79149433681197767,0.0
1.0421776357057879,1.0
1.1485581960223428,0.0
0.84342258204943432,0.0
0.48067409868876915,0.0
0.19134321795515397,0.0
-0.27008528217279343,0.0
-0.28892393676922162,0.0
0.10616175723799212,0.0
0.35236501170943862,0.0
0.32042182074789344,0.0
0.42821020500487478,0.0
-0.052426262680692483,0.0
-0.41670066711985115,0.0
-0.59084617515391968,4.0
-0.41806763030154387,0.0
-0.42662846752573524,0.0
-0.15146459589174582,4.0
-0.047691975289020083,0.0
-0.21764097372734723,0.0
-0.40283853789899665,4.0
-0.4329055427258181,0.0
-0.66379105218486456,0.0
-0.90160879253854787,0.0
-0.88360802166556651,0.0
-0.88670430101990516,0.0
-0.65224252620640821,4.0
-0.26684335165222323,0.0
-0.20828558113178358,0.0
-0.021627697584506011,0.0
0.28481613655568161,1.0
0.41916181111967343,0.0
0.38418221563279892,0.0
0.90102649081976949,1.0
0.93132603811951897,0.0
0.82450636521309117,0.0
0.44827774650978247,0.0
0.30668204852675585,0.0
-0.049971829627263931,0.0
0.069690545589242883,1.0
0.1508331865752518,0.0
0.42336815113664372,0.0
0.35239054481159449,0.0
0.41997290896710976,0.0
0.18210308208519435,0.0
-0.20264087551547802,0.0
-0.65380435606834031,0.0
-0.73897070978395352,0.0
-0.73313796525169428,1.0
-0.4010107514710734,0.0
0.18655225765962535,0.0
0.90866248151216156,0.0
1.4987874856746637,0.0
1.5640038290695406,0.0
1.0602733294899005,0.0
0.62077713291344538,6.0
0.0010698722494199258,0.0
-0.82890740052751999,0.0
-1.3276044821566166,0.0
-1.6171500761809627,0.0
-1.9453881622599005,0.0
-1.7476099374644405,6.0
-1.3548152183515483,0.0
-1.0735825387125015,0.0
-0.53612094515796438,6.0
-0.23950234300554588,0.0
-0.52158440579914744,0.0
-0.46301054078740422,6.0
-0.3380377849723869,0.0
-0.19786837588104042,0.0
0.081666904817963723,0.0
0.57609898906903501,0.0
0.62507358916096811,0.0
0.85325842380506767,0.0
1.131555836011336,0.0
1.1656002277702298,0.0
1.0359003498316737,0.0
1.1786835511890392,3.0
1.2000284026163239,0.0
0.90223380878724413,0.0
0.91086177386989886,3.0
1.0169218798800153,0.0
0.78076126430958415,0.0
0.60934552385895102,3.0
0.5904339152177126,0.0
0.28893447960353441,0.0
-0.10702372243793105,0.0
-0.39285392632570582,0.0
-1.1285618181611592,0.0
-1.6746869254410814,0.0
-2.0316821844637927,0.0
-2.2969879166848344,0.0
-2.2833424479838169,3.0
-1.4215947927332717,0.0
-0.8586538497989441,0.0
-0.15244081428107728,0.0
0.72707351021923183,2.0
1.323870493300616,0.0
1.2926893141045279,0.0
1.2266650911883854,2.0
1.1134480168463086,0.0
0.75649371781868491,0.0
0.43749288615425153,0.0
-0.030080342110062143,0.0
-0.25799549208430117,0.0
-0.2123953986736965,2.0
-0.051649442214199877,0.0
0.096125890928253507,0.0
0.42230711924453568,0.0
0.51260255963864032,0.0
0.24877440626330066,0.0
-0.0010397908511935343,0.0
0.014696002045594356,0.0
0.10622304389031943,0.0
0.38353477947690534,2.0
0.7565364345549106,0.0
1.0971094210360703,0.0
1.1695569944815596,0.0
1.2850190009240712,5.0
1.1862668579628968,0.0
0.61212162839437012,0.0
0.1060006492267092,5.0
-0.4816704255411961,0.0
-1.1846842293781954,0.0
-1.5480401898560479,5.0
-1.2524838694083817,0.0
-1.0474911623344112,0.0
-0.71864215171275392,0.0
-0.45991952951015763,0.0
-0.35478619724612276,0.0
-0.22099273449051279,5.0
-0.22843829474453894,0.0
-0.39573212195034047,0.0
-0.29343489254126587,0.0
-0.11709512285571891,0.0
-0.23329189041357956,0.0
-0.2913959086722393,0.0
-0.028502056751986048,0.0
-0.030356583311802823,0.0
-0.052668981797119298,0.0
-0.34802147594959926,0.0
-0.3699460159105602,0.0
-0.40816344815570621,0.0
-0.39323298757389896,0.0
-0.42672034314504259,0.0
-0.19086975716746407,0.0
-0.06852445816012688,0.0
-0.21811669390863034,0.0
-0.29707742425964268,0.0
-0.27563379261282195,0.0
-0.17247664065277296,0.0
-0.3087468412776207,0.0
-0.019565375276538087,0.0
0.28934805506214406,0.0
0.48793057362439418,0.0
-0.59437248318426417,0.0
-0.50184312113440699,0.0
-0.39012059925023385,0.0
-0.43117328417832551,0.0
0.051970341003787515,0.0
0.21949832174872433,0.0
0.20972087995806274,0.0
0.19303196498650893,6.0
0.41891120664013703,0.0
0.34379280777674454,0.0
0.26226176501903303,0.0
0.0034662181486910292,0.0
-0.20091526491328063,0.0
-0.22759965210493083,6.0
-0.25952224994366552,0.0
-0.13365889267303152,0.0
0.24558808679390848,6.0
0.43616357727138355,0.0
0.31663390977059369,0.0
0.21398566497817056,6.0
0.099003426615485737,0.0
-0.12582075122578867,0.0
-0.21122688554820024,0.0
0.11150214248252137,1.0
0.74344505026854535,0.0
1.2287947221634012,0.0
1.621954698866602,0.0
1.5448534702192127,0.0
1.2034923343842672,0.0
0.59641379116914384,0.0
0.11664961269651244,0.0
-0.48915712450747106,0.0
-0.44826448559639814,1.0
-0.36937569505835738,0.0
-0.46066324867209413,0.0
-0.61410256871441182,0.0
-0.63683126733360251,0.0
-0.75851398574867024,0.0
-0.7145842917779518,1.0
-0.36877489390795365,0.0
-0.17157770484256635,0.0
0.098141928011303725,1.0
0.33349046333050419,0.0
0.14331309600830536,0.0
-0.034353954166343466,0.0
0.1460951481171153,0.0
0.21278450604579432,0.0
0.088609075577976912,0.0
0.41265465354690284,4.0
0.41646834985324366,0.0
0.27748481328437269,0.0
0.30015499420659031,0.0
0.29049651066010046,0.0
-0.14641406816892841,0.0
-0.45137983530235309,0.0
-0.80266434111327312,0.0
-1.362908710354843,0.0
-1.4703010880135634,4.0
-1.3259621336264515,0.0
-0.93046682819603954,0.0
-0.30993433328091818,4.0
0.36276437574369425,0.0
0.45448509820732508,0.0
0.69227520007802212,4.0
0.5943945932523198,0.0
0.58157217524369875,0.0
0.71248898246633552,0.0
1.4645923555963993,5.0
1.6297827746600355,0.0
1.8267790381311972,0.0
1.6644993225303824,0.0
1.5322092125593862,0.0
0.95633575891702549,0.0
0.74465208445561171,0.0
0.76955834201809403,0.0
0.7293014420975743,0.0
0.7232068845022307,5.0
0.71016964287781437,0.0
0.55909148224563898,0.0
0.13235971491455023,0.0
-0.41857518318881048,0.0
-1.0983981927179605,0.0
-1.2811557285150206,5.0
-1.6023704107653212,0.0
-1.8465973496023571,0.0
-1.5595323261689575,5.0
-1.2070680705608345,0.0
-1.2546411624331444,0.0
-0.92947332037994401,0.0
-0.56239208065764534,0.0
-0.51296557405854604,0.0
-0.66178190151828931,0.0
-0.90379769972854229,0.0
-1.2282377748025823,0.0
-1.3088649779730546,0.0
-1.123604353889168,2.0
-0.79017305992350473,0.0
-0.3442346331229636,0.0
0.16089376468585564,2.0
0.41114628002487474,0.0
0.52391962478910514,0.0
0.65773283590645737,2.0
0.89145035454759636,0.0
0.95385830374812142,0.0
0.76223261242715956,0.0
0.54729052581033044,0.0
0.36916728200852122,0.0
0.29306417674127677,2.0
0.16365426734324975,0.0
0.45697697519808445,0.0
0.57912050082821043,0.0
0.61288973789216661,3.0
0.43802743525418464,0.0
0.27696952688532234,0.0
0.34899104786135948,3.0
0.51294290177399016,0.0
0.58020870406742209,0.0
0.72289494994525483,3.0
0.83727191421989378,0.0
0.48578386309566141,0.0
-0.14611087488118765,0.0
-0.41474401165816377,0.0
-0.76680690228978388,0.0
-0.74239132133466601,3.0
-0.52682210400023299,0.0
0.12719414198836465,0.0
0.27812346160674195,0.0
0.094173487420512111,0.0
-0.1797297902561121,0.0
-0.55441119661929905,0.0
-1.0695604423319671,0.0
-1.2189095590357004,0.0
-0.83792691999049707,0.0
-0.72487459478772376,0.0
-0.5457915990996397,0.0
-0.30933546512030874,0.0
0.0026251664211704353,6.0
0.15861044926144691,0.0
0.25589291324299068,0.0
0.35669963632065377,6.0
0.30568243118355892,0.0
0.10447703357619963,0.0
0.0079803955119611188,6.0
0.34646638063033508,0.0
0.6558220623326706,0.0
0.67618830028060428,0.0
0.39306334053957437,0.0
-0.073513974242332303,0.0
-0.834946172967023,0.0
-1.476980810867031,0.0
-1.8017387328040169,0.0
-1.4125827880625437,6.0
-0.53052925319536148,0.0
0.28400978675676891,0.0
0.94491468081440733,0.0
1.7941364434586498,3.0
2.3107091641034549,0.0
2.1354188930919991,0.0
1.7201685378833689,0.0
1.3894738092063206,0.0
0.87547907574337158,0.0
0.17822304192256438,0.0
-0.4188126879359112,0.0
-0.68259672118269588,0.0
-0.88770440965890374,3.0
-1.02087279532477,0.0
-1.1012378021139384,0.0
-0.90427591197507806,3.0
-0.69730486495340582,0.0
-0.48807974187099035,0.0
-0.1058064337416646,3.0
0.24262013056534512,0.0
0.22961573174562561,0.0
0.11756049143131557,0.0
-0.29566294437222457,0.0
-0.73964699103634213,0.0
-0.87500040003207991,0.0
-0.88507649815990486,0.0
-0.73951515519791766,0.0
-0.26610773073121247,0.0
0.26757474346205512,2.0
0.48586438058333242,0.0
0.75138066702482065,0.0
0.98359165573457474,2.0
0.78596353904514382,0.0
0.38689423811196738,0.0
0.28811208768852875,2.0
0.19303704176201306,0.0
-0.27236241046590165,0.0
-0.43773441572042238,0.0
-0.50494069116226581,0.0
-0.89259693102479842,0.0
-1.0098792209564356,2.0
-0.74273455891252516,0.0
-0.40499240023031791,0.0
-0.092517642014866064,0.0
0.22982401034034977,0.0
0.30510056837419364,0.0
0.32349584744078919,0.0
0.31553799601085913,5.0
0.34853232590823174,0.0
0.33472984910194081,0.0
0.10348063573644628,0.0
-0.21852349892368714,0.0
-0.3706115768112262,0.0
-0.32399236677438853,5.0
-0.20201809442072705,0.0
0.17019086897279331,0.0
0.50235315000148217,0.0
0.71705938902003696,0.0
0.90297004308975892,0.0
1.0343694883535621,0.0
1.087404249961764,0.0
1.2474122609805125,0.0
1.4633896652535909,5.0
1.1893661056858753,0.0
0.72735714328694667,0.0
0.57643238477717973,5.0
0.48763226967156087,0.0
0.18687354500617673,0.0
0.20678347138184405,0.0
0.58443271536354602,4.0
0.64356331067079731,0.0
0.24370985754851021,0.0
0.32001152654562953,4.0
-0.013597425226693849,0.0
-0.25133239326116869,0.0
-0.67620975033870534,0.0
-1.1987974908812262,0.0
-1.9996103643494985,0.0
-2.2268494688815625,4.0
-2.4313641453938857,0.0
-2.3090963672030718,0.0
-1.416225338657721,0.0
-0.80226145610871624,0.0
-0.54743204662510936,0.0
-0.55584736155223879,0.0
-0.38612722740675198,0.0
-0.59414946941726021,0.0
-0.52650032254911505,4.0
-0.19170567915987519,0.0
0.31289949515923621,0.0
0.71774183973972938,0.0
1.3633191439408421,1.0
1.8392999484068997,0.0
1.8476897295186583,0.0
1.6923470718468492,1.0
1.3288265462154296,0.0
0.48248521194470417,0.0
-0.045952153701779824,1.0
-0.13588504432888515,0.0
-0.31150058003496101,0.0
-0.68725003028474685,0.0
-0.70748504242772958,0.0
-0.86238926362519253,0.0
-1.2615052292142228,0.0
-1.436619870902978,0.0
-1.3296285707608169,0.0
-0.97370788230047378,1.0
-0.57172455468667915,0.0
-0.14964690369773603,0.0
0.031391362909071983,0.0
0.37993545373684312,0.0
0.26333957751256243,0.0
-0.14061128848803398,0.0
-0.63646003322871647,0.0
-0.72291444735472044,0.0
-0.87131268098197534,0.0
-0.59395559590208424,0.0
-0.17659587033492471,0.0
0.4160078738503093,0.0
0.76395093875146902,0.0
0.97067266817521924,0.0
0.90750148972743827,0.0
0.80946333334614051,0.0
0.47737421476047454,0.0
0.31031402056641177,0.0
0.2703121413662592,0.0
0.28494727851449037,0.0
0.2751635835399377,0.0
-0.25501382986316207,0.0
0.084347258228487182,2.0
0.41397715675034713,0.0
0.71165163257544906,0.0
0.89023900236252074,0.0
0.82289483856366652,0.0
0.4629596708864937,0.0
0.036343909224291537,0.0
-0.34373022879686838,0.0
-0.53582288046312954,0.0
-0.16928206583326813,2.0
0.19539063241804477,0.0
0.36128714882064855,0.0
0.77537085522527316,2.0
1.1062186526395663,0.0
0.94633096529669058,0.0
1.1088943462414338,2.0
1.4010761736787036,0.0
1.2645698261118965,0.0
1.0647599636449447,0.0
0.66053377230322552,0.0
-0.071659084072334386,0.0
-0.41686941927427118,0.0
-0.62762924515161289,3.0
-0.61163426908686125,0.0
-0.69476394421417154,0.0
-0.71104093156781933,0.0
-1.0727591513345911,0.0
-1.3254931840333095,0.0
-1.7194284980078165,0.0
-1.8854387054714778,0.0
-1.8620266277407245,0.0
-1.6772788171463466,3.0
-1.2582098042545273,0.0
-1.1433511690656588,0.0
-0.44082191673352006,3.0
-0.19534406029574561,0.0
0.25337953338928121,0.0
0.24457358967069293,3.0
0.64272114682389059,0.0
0.6463540379635655,0.0
0.71711259169441732,0.0
0.68418776349243704,0.0
0.65526826538275484,0.0
0.66057657253294932,0.0
0.53080005487386117,6.0
0.75705310218368127,0.0
0.63211114076382713,0.0
0.77543217340172566,6.0
0.82631704698232677,0.0
0.94170426216803116,0.0
0.50029535599700614,0.0
0.16509590974714841,0.0
-0.35286188435789489,0.0
-0.7962547162605681,0.0
-1.1665245673229243,0.0
-1.273163632308927,0.0
-1.0390225815097986,6.0
-0.72153245412467315,0.0
-0.65006920411962266,0.0
-0.63086985564548903,0.0
-0.54183277674385544,0.0
-0.65390054713182633,0.0
-0.5608328235146478,6.0
-0.15184431442699919,0.0
-0.0017019554578155494,0.0
0.35608181144734258,0.0
0.88373026089082551,1.0
1.3242777620369817,0.0
1.3448779287002763,0.0
1.462305961272049,1.0
1.3664211618505508,0.0
0.87361076705361995,0.0
0.15030911935364258,0.0
-0.21792373875551849,0.0
-0.373277015690127,0.0
-0.29049686636917338,1.0
-0.15668067836412083,0.0
-0.068219898006614446,0.0
-0.17172428687561389,0.0
-0.32184885760558685,0.0
-0.57331774478544151,0.0
-0.77809732083745653,0.0
-0.73281241042588663,0.0
-0.58864555564477528,0.0
-0.1800581717206059,1.0
0.12479308130579174,0.0
0.52913083192456556,0.0
0.75669984872737073,0.0
1.4241820882328262,4.0
1.8272582419647712,0.0
1.952481986121066,0.0
1.9156700526981545,4.0
1.8215026746263341,0.0
0.72815039100315526,0.0
-0.14708887547305838,4.0
-0.88818099419930507,0.0
-1.2946378409611783,0.0
-1.738212025802369,0.0
-1.6441578034192617,0.0
-1.8372241235629225,0.0
-1.6966590906089816,0.0
-1.5488097090971658,0.0
-1.2815115020617096,0.0
-0.74813092280376425,4.0
-0.20132073534447009,0.0
-0.15583287915163035,0.0
-0.51328008763175859,0.0
-1.0544833834950924,0.0
-1.6610671945816848,0.0
-1.9017996727389914,0.0
-1.3266210513627998,5.0
-0.45689701543166439,0.0
0.60957760501790059,0.0
1.3423755940828876,5.0
1.7225501185365082,0.0
1.4767278425681749,0.0
1.2940244198928588,5.0
0.96435277148234122,0.0
0.59140876844158941,0.0
0.10169582691129764,0.0
-0.11349986971797769,0.0
-0.59537205974732998,0.0
-0.78623044647931795,0.0
-0.67063299794557951,0.0
-0.31401386224618305,0.0
0.01826065867179787,5.0
0.52306294744273873,0.0
0.86122580755901379,0.0
0.9188819071762615,0.0
1.0211238537939682,0.0
0.81116973243531565,0.0
0.59968217513642119,0.0
0.70631924350730246,2.0
1.1755430515365963,0.0
1.3995008205500727,0.0
1.809949137174075,0.0
1.8283522188111025,0.0
1.6009036984895859,0.0
1.2780810246750605,0.0
0.90546590617560674,0.0
0.44977338408898221,0.0
0.40611550283613723,2.0
0.10710297397749448,0.0
-0.59162010249850572,0.0
-1.2614150640318944,0.0
-1.8703555263238125,0.0
-2.5013883716328578,0.0
-2.5876695878145668,2.0
-2.4133294853111931,0.0
-2.1089515123757869,0.0
-1.6529612150272575,2.0
-1.0371964517939452,0.0
-0.98232365097333862,0.0
-0.6217967368744719,0.0
-0.087256100321620941,5.0
0.37949791422573814,0.0
0.47198021499756737,0.0
0.65679813869505577,0.0
0.44045212526172528,0.0
0.061281961139578442,0.0
-0.2521643457084598,5.0
-0.12629228492440403,0.0
-0.010910808972868726,0.0
0.34743205903587415,5.0
0.65004643095908543,0.0
0.64786087571129902,0.0
0.7183098687472117,5.0
0.98457444652536064,0.0
1.1953838333375211,0.0
1.1478417542609705,0.0
0.97998105834762772,0.0
0.44104561152152261,0.0
-0.21610885346446856,0.0
-0.97785034373793034,0.0
-1.2063928358186442,0.0
-1.1398424732799584,0.0
-0.75223715275003367,4.0
-0.45264564850759464,0.0
-0.098324831561688086,0.0
-0.030353328591773178,0.0
0.18100809135940429,0.0
-0.001647212495842585,0.0
-0.12446797971208254,0.0
-0.13997341926250714,0.0
-0.012968461062651513,0.0
-0.19047633816657797,4.0
-0.052055008230332614,0.0
0.095826976841766318,0.0
0.013240185971025992,0.0
-0.24588632176390543,0.0
-0.28718565767282672,0.0
-0.32132567280688512,4.0
-0.23712161230561243,0.0
-0.05120282558355832,0.0
0.42163040135609842,4.0
0.71792821870513912,0.0
0.65638415297694319,0.0
0.61644235213747611,0.0
0.61775877572861304,1.0
0.54812082174957655,0.0
0.38773348925538526,0.0
0.48165762836058157,0.0
0.4777717973692055,0.0
0.47653444894743319,0.0
0.44450377315945599,0.0
0.53592958104204114,0.0
0.52077271412648063,0.0
0.72679215733713876,1.0
0.73886932503707292,0.0
0.53349936902309314,0.0
0.57529732245179355,1.0
0.64091128477759784,0.0
0.2585828562877352,0.0
0.19643164677246741,1.0
0.084891286104068431,0.0
-0.49965557151787426,0.0
-1.1041399493150672,0.0
-1.3140336335700809,0.0
-1.6270909872694357,0.0
-1.5628526921286889,0.0
-1.0337945674141769,0.0
-0.58845271239124197,0.0
-0.32952040771795427,0.0
0.13155674350967983,6.0
0.48513596416280513,0.0
0.61383732301700566,0.0
0.81713300895680774,0.0
0.97057915167350517,0.0
0.92839393288683458,0.0
1.0568144688634038,6.0
1.0225595124212807,0.0
0.66834988801364326,0.0
0.51294789752011283,6.0
0.16180068583476942,0.0
-0.70845509549157337,0.0
-1.1495840816802556,6.0
-1.2180465488857752,0.0
-1.5310051360222365,0.0
-1.575652571301523,0.0
-1.312744149440167,0.0
-1.0464219058801012,0.0
-0.896492012518048,0.0
-0.32991740716356083,3.0
0.16991817165378315,0.0
0.52840994012032128,0.0
0.63694639698875999,3.0
0.83644338908317617,0.0
0.86267294243607939,0.0
1.0168710014937712,3.0
1.1479554208481508,0.0
1.3328842996356394,0.0
1.1746195481080517,0.0
0.80415648740353196,0.0
0.3815999858137134,0.0
-0.046989681773976451,0.0
-0.64304964132868581,0.0
-0.78274768465534972,0.0
-0.53073233555946242,3.0
-0.22632869674184633,0.0
-0.0017339773409710897,0.0
0.17091631494500562,0.0
0.16033257783905638,0.0
-0.058876235711466163,0.0
-0.30067045693799965,0.0
-0.51856704785414165,0.0
-0.65611304416200733,0.0
-0.46595961287679982,0.0
-0.38719257337782409,0.0
-0.34755954361087993,0.0
-0.19501859224521836,0.0
-0.07374716814427508,0.0
-0.35595543929339846,0.0
-0.38177207708235855,0.0
-0.43301743453133607,0.0
-0.51719181379066537,0.0
-0.27575831444255328,0.0
0.0091209090300142844,0.0
0.11811107946898255,0.0
0.17962123005327327,0.0
-0.091973589906923475,0.0
